상권_코드,주중_매출_건수,주중_매출_금액,주중_매출_평균,당월_매출_금액,당월_매출_건수,당월_매출_평균,주말_매출_금액,주말_매출_건수,주말_매출_평균,상권_구분_코드,상권_구분_코드_명,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
3110001,38837,1166682674,30040.49421942993,1718660885,54725,31405.40676107812,551978211,15888,34741.83100453172,A,골목상권,이북5도청사,196262,456660,11110,종로구,11110560,평창동,108529,561,373,13,172,5,24
3110002,1222220,13513197795,11056.272843677898,17094943165,1645269,10390.363621389572,3581745370,423049,8466.502390975986,A,골목상권,독립문역 1번,196220,452912,11110,종로구,11110570,무악동,31531,702,714,27,424,19,59
3110003,57997,2277376828,39267.14878355777,3147067601,76216,41291.42963419754,869690773,18219,47735.373675832925,A,골목상권,세검정초등학교,196389,455998,11110,종로구,11110550,부암동,191570,1215,668,28,717,17,101
3110004,13236,583406626,44077.26095497129,1045669068,20460,51107.97008797654,462262442,7224,63989.81755260244,A,골목상권,대신고등학교,196517,452627,11110,종로구,11110580,교남동,18781,775,782,34,748,22,87
3110005,35929,2271560571,63223.59573046843,2675447244,46688,57304.81588416724,403886673,10759,37539.42494655637,A,골목상권,세검정,196688,455706,11110,종로구,11110550,부암동,244923,963,458,18,467,15,68
3110007,1530,63039234,41202.1137254902,85000356,1997,42564.024036054085,21961122,467,47025.95717344754,A,골목상권,사직공원(한국사회과학도서관),196895,452714,11110,종로구,11110530,사직동,80252,2663,948,70,761,57,129
3110008,655996,8317792481,12679.639023713558,13659851245,1055179,12945.529853228694,5342058764,399183,13382.480626679991,A,골목상권,배화여자대학교(박노수미술관),197093,453418,11110,종로구,11110515,청운효자동,149264,4126,896,126,914,125,173
3110009,56949,1774905563,31166.579975065408,3075527303,104383,29463.871540384927,1300621740,47434,27419.6091411224,A,골목상권,자하문터널,196991,455057,11110,종로구,11110550,부암동,178306,690,483,26,243,13,37
3110010,467720,8672734769,18542.578399469767,11683678576,620679,18824.027518250172,3010943807,152959,19684.646258147608,A,골목상권,평창동서측,197064,456643,11110,종로구,11110560,평창동,369415,1302,700,46,526,28,108
3110012,368222,6976899936,18947.53690979898,8525810561,470614,18116.35557165745,1548910625,102392,15127.262139620285,A,골목상권,성곡미술관,197292,452641,11110,종로구,11110530,사직동,124348,6658,791,166,879,184,433
3110013,578,32535608,56289.97923875433,42168269,858,49147.16666666666,9632661,280,34402.360714285714,A,골목상권,체부동홍종문가옥,197340,453202,11110,종로구,11110530,사직동,17064,2614,712,85,801,85,180
3110014,32981,676201726,20502.766016797552,1009390701,44142,22866.900027184995,333188975,11161,29852.967924021144,A,골목상권,경복고등학교,197484,453952,11110,종로구,11110515,청운효자동,63411,606,682,21,417,17,25
3110015,43711,1647178223,37683.379995882045,2479494138,67590,36684.33404349756,832315915,23879,34855.559906193725,A,골목상권,청와대사랑채,197585,453623,11110,종로구,11110515,청운효자동,69399,1593,599,42,294,29,43
3110016,23256,798040603,34315.47140522876,1527293915,41457,36840.43502906626,729253312,18201,40066.66183176749,A,골목상권,평창동동측,197827,457040,11110,종로구,11110560,평창동,522818,654,398,18,489,10,25
3110018,59824,1943480915,32486.642735357047,2863405310,85321,33560.38150045124,919924395,25497,36079.71114248735,A,골목상권,중앙고등학교,198883,453690,11110,종로구,11110600,가회동,166872,1972,683,53,561,59,140
3110019,151629,2646376506,17452.970777357892,4064110239,222112,18297.57167104884,1417733733,70483,20114.548657123,A,골목상권,창덕궁,199222,452926,11110,종로구,11110615,종로1?2?3?4가동,40999,4624,647,128,848,108,148
3110020,403888,3340551449,8270.984651685616,4442648992,532107,8349.164720629498,1102097543,128219,8595.430809786381,A,골목상권,서울국제고등학교,199598,454302,11110,종로구,11110650,혜화동,133692,1429,464,34,726,39,157
3110021,372641,4138980795,11107.153520412408,6313972435,523635,12057.96487056824,2174991640,150994,14404.490509556672,A,골목상권,성균관대학교,199759,453776,11110,종로구,11110650,혜화동,77655,2765,738,83,1055,93,387
3110022,80177,3264356494,40714.375618943086,3858924153,101295,38095.89962979416,594567659,21118,28154.54394355526,A,골목상권,경신고등학교,199921,454166,11110,종로구,11110650,혜화동,60182,2330,731,66,627,47,172
3110023,180287,2153764505,11946.310632491528,2355001161,200596,11740.020543779538,201236656,20309,9908.74272490029,A,골목상권,서울대병원,200139,453265,11110,종로구,11110640,이화동,15969,943,699,37,320,29,227
3110024,186761,4900137314,26237.47631464813,6375399722,243721,26158.5982414318,1475262408,56960,25899.9720505618,A,골목상권,혜회동주민센터,200121,454192,11110,종로구,11110650,혜화동,52850,2032,933,69,809,52,213
3110025,138732,3036619589,21888.38616180838,3822595190,166618,22942.27028292261,785975601,27886,28185.31166176576,A,골목상권,충신시장옆,200370,452813,11110,종로구,11110630,종로5?6가동,39184,2446,640,70,719,42,175
3110026,48,4920633,102513.1875,4920633,48,102513.1875,0,0,,A,골목상권,종로5가역 4번,200477,452601,11110,종로구,11110630,종로5?6가동,16485,3057,585,85,572,65,153
3110027,40891,384921464,9413.354136607077,545741605,59654,9148.449475307609,160820141,18763,8571.131535468741,A,골목상권,혜화역 1번,200507,453618,11110,종로구,11110640,이화동,117673,2110,931,85,821,85,415
3110028,1412315,9487509645,6717.700828073057,12725863566,1844841,6898.081496454166,3238353921,432526,7487.073426799776,A,골목상권,이화달팽이길,200575,452995,11110,종로구,11110640,이화동,159124,3676,779,127,691,83,297
3110029,646720,8967773859,13866.547901719448,12206470724,903002,13517.656355135428,3238696865,256282,12637.238920407988,A,골목상권,동대문역 1번,200934,452953,11110,종로구,11110680,창신2동,153230,6182,1109,207,814,152,384
3110030,63113,2219486175,35166.86221539144,3274305622,89866,36435.42187256582,1054819447,26753,39428.08085074571,A,골목상권,동대문역 3번,201063,452656,11110,종로구,11110670,창신1동,9161,5188,628,158,878,119,178
3110031,18935,286454488,15128.306733562187,312027016,22925,13610.77496183206,25572528,3990,6409.154887218045,A,골목상권,창신역 1번,201298,453314,11110,종로구,11110690,창신3동,32878,1120,679,41,322,19,94
3110032,9820,429086044,43695.11649694501,546588310,11966,45678.448102958384,117502266,2146,54754.08480894688,A,골목상권,수족관거리,201321,452326,11110,종로구,11110670,창신1동,9323,20476,500,499,476,437,177
3110033,26165,839093498,32069.31007070514,1066153684,32474,32830.99353328817,227060186,6309,35989.885243303215,A,골목상권,창신역 4번,201471,453118,11110,종로구,11110700,숭인1동,77869,2092,1229,94,739,43,202
3110034,12339,582936551,47243.41932085258,724787687,16700,43400.4602994012,141851136,4361,32527.20385232745,A,골목상권,창신1동주민센터,201508,452344,11110,종로구,11110670,창신1동,29604,14842,604,405,701,342,206
3110035,58415,1178481707,20174.299529230502,1646754188,76923,21407.82585182585,468272481,18508,25301.08499027448,A,골목상권,동묘앞역 2번,201699,452879,11110,종로구,11110710,숭인2동,95779,4350,956,142,983,116,370
3110036,231121,1585942768,6861.958748880456,2154786024,318243,6770.882702840282,568843256,87122,6529.272238929318,A,골목상권,동묘앞역 3번,201783,452612,11110,종로구,11110710,숭인2동,18431,3602,862,90,625,71,231
3110037,206003,1607696993,7804.2406809609565,2219989131,273384,8120.406208849091,612292138,67381,9087.0147074101,A,골목상권,신설동역 12번,201949,453159,11110,종로구,11110710,숭인2동,55232,2601,814,89,663,68,232
3110038,494307,8595754687,17389.50629264809,10598008681,585415,18103.41156444573,2002253994,91108,21976.70889493788,A,골목상권,경향신문사,197253,451928,11140,중구,11140520,소공동,36893,1078,473,40,645,45,236
3110039,128004,1348048465,10531.299529702195,1593963642,145547,10951.53896679423,245915177,17543,14017.851963746223,A,골목상권,회현역 1번,198305,450967,11140,중구,11140540,회현동,9928,6739,757,112,719,204,273
3110040,73968,1090624349,14744.542896928402,1210101328,78327,15449.351156050914,119476979,4359,27409.26336315669,A,골목상권,중구회현체육센터(정화예술대남산캠퍼스),198420,450734,11140,중구,11140540,회현동,76242,1945,689,38,628,60,155
3110041,298197,8567193554,28729.979020580355,12948924210,438527,29528.22565087213,4381730656,140330,31224.475564740256,A,골목상권,남산케이블카,198659,450764,11140,중구,11140550,명동,130560,2507,781,64,939,82,215
3110042,83489,1379480514,16522.90138820683,1486527220,98619,15073.436356077427,107046706,15130,7075.129279577,A,골목상권,남산골공원옆,199565,450784,11140,중구,11140570,필동,72607,1365,599,33,728,40,162
3110043,222803,4148105215,18617.815805891303,4627845063,276949,16710.09847661483,479739848,54146,8860.116130462084,A,골목상권,충무초등학교,200090,451226,11140,중구,11140580,장충동,110058,3258,754,77,879,80,348
3110044,17602,955682797,54293.98914896035,1018238048,18847,54026.53196795246,62555251,1245,50245.18152610442,A,골목상권,관성묘,200294,451298,11140,중구,11140580,장충동,29575,2230,589,54,746,49,197
3110045,265935,5981446449,22492.1369846015,6983880510,312516,22347.27345159928,1002434061,46581,21520.23488117473,A,골목상권,동대문역사문화공원역 5번,200434,451428,11140,중구,11140580,장충동,44820,3204,740,78,765,75,261
3110046,175,45000000,257142.85714285716,45000000,175,257142.85714285716,0,0,,A,골목상권,버티고개,200514,450225,11140,중구,11140625,다산동,58013,1154,630,35,347,16,80
3110047,641,121803138,190020.496099844,121803138,641,190020.496099844,0,0,,A,골목상권,다산성곽길,200639,450609,11140,중구,11140625,다산동,85386,2702,688,83,570,71,244
3110048,89053,12571970931,141174.03042008693,13136373466,110024,119395.52703046608,564402535,20971,26913.477421200707,A,골목상권,장충동주민센터,200749,451274,11140,중구,11140580,장충동,135606,4070,850,115,604,84,195
3110049,292115,4534675998,15523.598575903326,6557468288,375877,17445.782231953537,2022792290,83762,24149.28356533989,A,골목상권,장충단 고개,200898,450889,11140,중구,11140625,다산동,70693,3559,853,114,584,86,323
3110050,109765,2416350023,22013.84797521979,3075120645,140878,21828.25313391729,658770622,31113,21173.48445987208,A,골목상권,약수역 7번,200868,450316,11140,중구,11140635,약수동,34553,2725,721,68,454,55,236
3110051,15701,1067671371,68000.21469970065,1158707468,17895,64750.34747136072,91036097,2194,41493.20738377393,A,골목상권,한양공고앞 교차로,200997,451576,11140,중구,11140615,신당동,44893,3715,744,112,766,100,144
3110052,449312,8427447230,18756.336866142014,10358804600,542624,19090.20721530931,1931357370,93312,20697.845614711936,A,골목상권,장충초등학교,201128,451117,11140,중구,11140625,다산동,68893,3745,941,121,520,63,246
3110053,469940,5291195071,11259.299210537516,7178420273,630214,11390.44875708886,1887225202,160274,11774.992837266182,A,골목상권,청구역 1번,201118,451376,11140,중구,11140615,신당동,85550,4185,791,132,991,88,277
3110054,639776,23854042225,37284.99072331566,34829984488,865957,40221.37876130108,10975942263,226181,48527.25146232442,A,골목상권,청구역 3번,201174,450806,11140,중구,11140645,청구동,69155,3836,632,109,621,89,370
3110055,18598,1464337184,78736.27185718894,2092822952,32732,63938.13246975437,628485768,14134,44466.23517758597,A,골목상권,황학동벼룩시장,201642,452260,11140,중구,11140670,황학동,27575,4018,773,100,296,50,183
3110056,557697,10389842537,18629.90573196557,13401251547,707244,18948.55459643348,3011409010,149547,20136.87342440838,A,골목상권,신당역 3번,201855,451480,11140,중구,11140650,신당5동,129607,7081,1300,263,631,141,376
3110057,512792,7544440250,14712.476501193469,10548542094,725156,14546.58320968178,3004101844,212364,14146.003296227233,A,골목상권,황학코아루아파트,202013,451863,11140,중구,11140670,황학동,30230,4736,1376,168,480,95,279
3110058,380230,11110600828,29220.73699602872,12649638600,493911,25611.170028608394,1539037772,113681,13538.214582911833,A,골목상권,성심여자고등학교,195949,448136,11170,용산구,11170570,원효로2동,135620,5658,572,96,503,96,195
3110059,456781,5758479719,12606.653339346429,9412518306,646044,14569.469426231031,3654038587,189263,19306.671599837264,A,골목상권,새남터성지,196084,447363,11170,용산구,11170640,이촌2동,56970,855,829,30,262,13,45
